dataID	context	indices_target_token	indices_target_sentence	lemma
1096_(Proverbs 27:5)	What do I do for a friend involved in a wrong relationship? Better is open rebuke than hidden love. Faithful are the wounds of a friend; but the kisses of an enemy are deceitful. 	60:98	0:179	Better is open rebuke than hidden love
1109_(Proverbs 27:5)	An open rebuke is better than hidden love! It is much better for a friend to help you see your flaws instead of ignoring them. Sometimes, it's painful, but in the long run, it will save much grief	0:41	0:196	Better is open rebuke than hidden love
1105_(Proverbs 27:5)	How do you know when a man is committed to you? When he says so sincerely, truely, and committedly with a promise. Love is an action word or it means nothing. "Better is open rebuke than hidden love."	160:198	0:200	Better is open rebuke than hidden love
1097_(Proverbs 27:5)	Dear Friend, OFFEND ME IN TRUTH, BUT PLEASE DO NOT CONSOLE ME IN SECRET HATRED."Better is open rebuke than hidden love"	80:118	0:119	Better is open rebuke than hidden love
1089_(Proverbs 27:5)	"Better is open rebuke than hidden love." Dion, it isn't love to avoid telling people truths that they may not want to hear. Eternity is at stake. Tell the truth. Always.	1:39	0:170	Better is open rebuke than hidden love
1107_(Proverbs 27:5)	"Better is open rebuke than hidden love." Believer or not, Proverbs is full of wisdom and this one has served me well. Feeling bad that someone is about to walk off a cliff because they thought they could fly, but saying nothing in case it offends won't save them.	1:39	0:264	Better is open rebuke than hidden love
1088_(Proverbs 27:5)	And for the simple fact that you refer to THE KING OF KINGS as ' your friend ☝🏼 'Means you are clearly lost and lacking RESPECT for our GOD. Better is open rebuke than hidden love	141:179	0:179	Better is open rebuke than hidden love
1091_(Proverbs 27:5)	We are to correct each other out of love and not be nasty or fight amongst each other but "Better is open rebuke than hidden love. Faithful are the wounds of a friend, but the kisses of an enemy are deceitful."	91:129	0:210	Better is open rebuke than hidden love
1087_(Proverbs 27:5)	There is no judgement in this, a fact is a fact. Better is open rebuke than hidden love.You shared your situation publicly and hence people are also responding publicly. If you are not already living a life of sin with this boyfriend please try your best second remedy	49:87	0:268	Better is open rebuke than hidden love
1100_(Proverbs 27:5)	Don't get me wrong, it's ok to rebuke (Better is open rebuke than hidden love). But what usually happens when we Rebuke older people? For me; they get more stubborn. Get upset, frustration. Missing out on His Love and forgiveness. Grace is for all who Receives. With all purity. Amen.	39:77	0:284	Better is open rebuke than hidden love
1080_(Proverbs 27:5)	"Better is open rebuke than hidden love. Faithful are the wounds of a friend; profuse are the kisses of an enemy."A friend will tell you the truth even if it upsets you because they genuinely care about you. Calling people to repentance is loving.	1:39	0:247	Better is open rebuke than hidden love
1090_(Proverbs 27:5)	You wish people are obsessed w our culture. Instead of open rebuke, they succumb to secret love. "Better is open rebuke than hidden love"	98:136	0:137	Better is open rebuke than hidden love
1086_(Proverbs 27:5)	"Better is open rebuke than hidden love. Faithful are the wounds of a friend; profuse are the kisses of an enemy." Truth is always #Offensive to fools.	1:39	0:151	Better is open rebuke than hidden love
1104_(Proverbs 27:5)	A true friend, you are honest with them about how you feel. It leaves the burden on them to do right. Better is open rebuke than hidden love	102:140	0:140	Better is open rebuke than hidden love
1099_(Proverbs 27:5)	I would not consider godly rebukes as quarrelsome."Better is open rebuke than hidden love."Truly quarrelsome men are contentious and divisive.	51:89	0:142	Better is open rebuke than hidden love
1083_(Proverbs 27:5)	Better is open rebuke than hidden love. Open rebuke is often necessary. No amount of smart-talk will change that. If your concern is to be well-pleasing to God, you will not shield yourself from the truth by pretending rebuke was wrong because it hurt your ego. Ask yourself these. 1. Is the person saying the truth? 2. If my pastor or someone in my clique said this exact same thing, how would I react? These questions will give you clarity. Because many times, the offense you're picking up from a tweet is not the person being proud or nasty. It's your own bias distorting the person's message or "tone" in your mind. It's the person you're are ratioing because you don't like them. It's not what they said you're ratioing. Finally, when you get that righteous indignation stirring up in your chest to openly rebuke those who are openly rebuking others... Remember you're doing what you're correcting them for doing. So you're a hypocrite.	0:38	0:942	Better is open rebuke than hidden love
1103_(Proverbs 27:5)	Better is open rebuke than hidden love. Faithful are the wounds of a friend but the kisses of an enemy are deceitful. True friends will tell you when you're acting like an idiot.	0:38	0:178	Better is open rebuke than hidden love
1093_(Proverbs 27:5)	Secondly, the bible makes it clear that better is open rebuke than hidden love. This is not a time to hide under love and let people rot in sin simply bc they claim to be Pastors. This is the time to call them out with the hope that they will repent & walk rightly.	40:78	0:265	Better is open rebuke than hidden love
1098_(Proverbs 27:5)	Better is open rebuke than hidden love. My job is to speak truth in love (not the counterfeit love the world offers like the love of money or other perverted lusts disguised as 'love')	0:38	0:184	Better is open rebuke than hidden love
