instanceID	label	comment	annotator
pair_81_(Psalm 121:7)	2		Nisha
pair_106_(Joshua 1:9)	1		Nisha
pair_61_(Solomon 4:7)	2		Nisha
pair_88_(John 15:12)	3		Nisha
pair_35_(Matthew 7:25)	3		Nisha
pair_147_(Proverbs 10:12)	2		Nisha
pair_134_(Romans 12:10)	1		Nisha
pair_68_(Romans 12:10)	1		Nisha
pair_126_(Proverbs 12:25)	1		Nisha
pair_64_(John 15:12)	2		Nisha
pair_83_(Philippians 4:13)	4		Nisha
pair_8_(Proverbs 10:12)	2		Nisha
pair_131_(Matthew 5:44)	2		Nisha
pair_128_(Matthew 5:39)	1		Nisha
pair_107_(Leviticus 20:13)	2		Nisha
pair_71_(John 15:12)	1		Nisha
pair_73_(Matthew 5:39)	2		Nisha
pair_118_(Proverbs 12:25)	3		Nisha
pair_43_(Matthew 5:44)	2		Nisha
pair_0_(Mark 9:23)	3		Nisha
pair_35_(Ecclesiastes 3:1)	1		Nisha
pair_0_(Matthew 18:22)	1		Nisha
pair_86_(Matthew 7:25)	2		Nisha
pair_56_(Matthew 18:22)	2		Nisha
pair_70_(Ecclesiastes 3:1)	1		Nisha
pair_114_(Mark 9:23)	2		Nisha
pair_132_(Psalm 121:7)	3		Nisha
pair_67_(Matthew 7:25)	3		Nisha
pair_4_(Psalm 23:1)	1		Nisha
pair_104_(Matthew 7:25)	1		Nisha
pair_81_(Matthew 18:22)	1		Nisha
pair_6_(Matthew 7:7)	2		Nisha
pair_103_(Mark 12:17)	3		Nisha
pair_29_(John 17:21)	1		Nisha
pair_46_(Psalm 118:24)	3		Nisha
pair_102_(Proverbs 31:10)	2		Nisha
pair_71_(Matthew 7:25)	1		Nisha
pair_48_(Matthew 7:25)	2		Nisha
pair_18_(Psalm 118:24)	1		Nisha
pair_102_(Psalm 23:1)	1		Nisha
pair_64_(Joshua 1:9)	2		Nisha
pair_79_(Matthew 7:7)	1		Nisha
pair_83_(Leviticus 20:13)	3		Nisha
pair_120_(Philippians 4:13)	1		Nisha
pair_139_(Philippians 4:13)	1		Nisha
pair_102_(Proverbs 27:5)	3		Nisha
pair_41_(Psalm 23:1)	3		Nisha
pair_83_(Mark 9:23)	2		shur
pair_117_(Mark 9:23)	2		shur
pair_116_(Solomon 4:7)	3		shur
pair_147_(Proverbs 10:12)	3		shur
pair_86_(Matthew 7:25)	2		shur
pair_20_(Romans 12:10)	3		shur
pair_83_(Joshua 1:9)	3		shur
pair_134_(Proverbs 10:12)	2		shur
pair_88_(Matthew 5:39)	4		shur
pair_7_(Mark 12:17)	2		Nisha
pair_95_(Psalm 121:7)	3		Nisha
pair_61_(Proverbs 31:10)	2		Nisha
pair_27_(Mark 12:17)	4		Nisha
pair_122_(Psalm 118:24)	1		Nisha
pair_92_(Romans 8:28)	1		Nisha
pair_12_(Solomon 4:7)	1		Nisha
pair_26_(Romans 12:10)	1		Nisha
pair_72_(Philippians 4:13)	1		Nisha
pair_7_(Romans 8:28)	1		Nisha
pair_56_(Matthew 5:44)	2		shur
pair_98_(Psalm 118:24)	2		Nisha
pair_142_(Proverbs 10:12)	2		shur
pair_123_(Proverbs 27:5)	1		Nisha
pair_39_(Ecclesiastes 3:1)	2		Nisha
pair_145_(Joshua 1:9)	3		Nisha
pair_128_(Proverbs 12:25)	3		Nisha
pair_94_(Matthew 18:22)	1		Nisha
pair_44_(Proverbs 27:5)	1		Nisha
pair_62_(Leviticus 20:13)	2		Nisha
pair_62_(Luke 17:3)	1		Nisha
pair_82_(Psalm 118:24)	1		Nisha
pair_64_(Matthew 5:44)	1		Nisha
pair_109_(Proverbs 10:12)	1		Nisha
pair_112_(Psalm 121:7)	3		Nisha
pair_71_(Solomon 4:7)	1		Nisha
pair_119_(Matthew 7:7)	1		shur
pair_82_(John 17:21)	1		Nisha
pair_57_(Luke 17:3)	1		Nisha
pair_0_(Proverbs 27:5)	2		Nisha
pair_38_(Philippians 4:13)	2		Nisha
pair_92_(Ecclesiastes 3:1)	1		Nisha
pair_119_(Psalm 118:24)	1		Nisha
pair_82_(Psalm 121:7)	3		Nisha
pair_90_(Psalm 121:7)	2		Nisha
pair_77_(Matthew 18:22)	3		Nisha
pair_80_(John 15:13)	1		Nisha
pair_123_(Matthew 5:39)	1		Nisha
pair_38_(Proverbs 31:10)	2		Nisha
pair_31_(John 15:12)	2		Nisha
pair_114_(Proverbs 31:10)	3		Nisha
pair_91_(John 17:21)	1		Nisha
pair_96_(Proverbs 27:5)	2		Nisha
pair_129_(Matthew 7:25)	1		Nisha
pair_99_(Luke 17:3)	2		Nisha
pair_94_(Ecclesiastes 3:1)	3		Nisha
pair_59_(Proverbs 27:5)	1		Nisha
pair_139_(Isaiah 43:4)	3		Nisha
pair_102_(Philippians 4:13)	2		Nisha
pair_109_(Proverbs 12:25)	1		Nisha
pair_42_(Proverbs 27:5)	1		Nisha
pair_124_(Solomon 4:7)	1		Nisha
pair_9_(Matthew 11:28)	2		Nisha
pair_128_(Solomon 4:7)	2		Nisha
pair_38_(Luke 17:3)	1		Nisha
pair_13_(Proverbs 12:25)	1		Nisha
pair_50_(Proverbs 27:5)	1		Nisha
pair_73_(Romans 12:10)	2		Nisha
pair_67_(Philippians 4:13)	2		Nisha
pair_97_(John 15:12)	2		Nisha
pair_111_(Matthew 18:22)	3		Nisha
pair_38_(John 15:12)	1		Nisha
pair_31_(Ecclesiastes 3:1)	2		Nisha
pair_34_(Matthew 7:7)	1		Nisha
pair_57_(Mark 9:23)	4		Nisha
pair_86_(John 15:13)	3		Nisha
pair_105_(Matthew 5:44)	1		Nisha
pair_147_(Philippians 4:13)	1		Nisha
pair_124_(Matthew 5:44)	1		Nisha
pair_105_(Matthew 11:28)	2		Nisha
pair_110_(Mark 12:17)	1		Nisha
pair_116_(Psalm 23:1)	1		Nisha
pair_28_(Psalm 118:24)	4		Nisha
pair_16_(Proverbs 27:5)	4		Nisha
pair_0_(Luke 17:3)	1		Nisha
pair_52_(Romans 8:28)	1		Nisha
pair_23_(Proverbs 31:10)	2		Nisha
pair_68_(Joshua 1:9)	1		Nisha
pair_136_(Ecclesiastes 3:1)	4		Nisha
pair_143_(Matthew 7:7)	1		Nisha
pair_147_(Mark 12:17)	2		Nisha
pair_23_(John 15:13)	1		shur
pair_30_(Ecclesiastes 3:1)	1		shur
pair_19_(Isaiah 43:4)	2		shur
pair_125_(John 15:13)	1		shur
pair_10_(Leviticus 18:22)	2		Nisha
pair_60_(Matthew 7:25)	1		shur
pair_35_(Isaiah 43:4)	3		Nisha
pair_6_(Joshua 1:9)	2		Nisha
pair_7_(Matthew 7:25)	2		Nisha
pair_142_(John 15:12)	1		Nisha
pair_67_(Isaiah 43:4)	3		Nisha
pair_52_(Proverbs 27:5)	2		Nisha
pair_91_(Matthew 7:7)	3		Nisha
pair_54_(Matthew 18:22)	2		Nisha
pair_117_(Solomon 4:7)	3		Nisha
pair_15_(Solomon 4:7)	3		Nisha
pair_11_(Ecclesiastes 3:1)	2		Nisha
pair_105_(Leviticus 18:22)	2		Nisha
pair_112_(Mark 12:17)	3		Nisha
pair_6_(Ecclesiastes 3:1)	2		Nisha
pair_141_(Psalm 23:1)	1		Nisha
pair_76_(Psalm 118:24)	3		Nisha
pair_9_(Romans 12:10)	1		Nisha
pair_81_(Ecclesiastes 3:1)	3		Nisha
pair_43_(Philippians 4:13)	4		Nisha
pair_63_(Psalm 23:1)	3		Nisha
pair_60_(Luke 17:3)	3		Nisha
pair_3_(Matthew 7:25)	1		shur
pair_45_(Joshua 1:9)	2		shur
pair_54_(Proverbs 12:25)	3		shur
pair_60_(John 15:12)	2		shur
pair_7_(John 17:21)	1		shur
pair_146_(John 15:13)	1		shur
pair_135_(Proverbs 12:25)	1		shur
pair_90_(Joshua 1:9)	3		shur
pair_41_(Psalm 23:1)	3		shur
pair_137_(Proverbs 31:10)	1		shur
pair_93_(Psalm 121:7)	3		shur
pair_30_(Romans 12:10)	1		shur
pair_87_(Matthew 7:25)	1		shur
pair_61_(John 15:13)	3		shur
pair_53_(Philippians 4:13)	3		shur
pair_12_(Psalm 121:7)	3		shur
pair_111_(John 17:21)	3		shur
pair_5_(Romans 8:28)	1		shur
pair_147_(Mark 9:23)	3		shur
pair_35_(Matthew 11:28)	1		shur
pair_67_(Matthew 11:28)	2		shur
pair_142_(John 15:12)	1		shur
pair_75_(Solomon 4:7)	3		shur
pair_54_(Psalm 23:1)	1		shur
pair_122_(Proverbs 27:5)	4		shur
pair_129_(Matthew 7:7)	1		shur
pair_1_(Matthew 11:28)	1		shur
pair_3_(Leviticus 18:22)	2		shur
pair_94_(Psalm 118:24)	2		shur
pair_92_(Matthew 5:44)	2		shur
pair_17_(Ecclesiastes 3:1)	1		shur
pair_123_(Mark 9:23)	3		shur
pair_26_(Matthew 18:22)	1		shur
pair_75_(Psalm 23:1)	1		shur
pair_71_(Isaiah 43:4)	3		shur
pair_48_(Matthew 5:44)	1		Nisha
pair_4_(Romans 8:28)	1		Nisha
pair_32_(Ecclesiastes 3:1)	1		Nisha
pair_17_(Mark 12:17)	3		shur
pair_82_(John 15:12)	2		Nisha
pair_95_(Matthew 5:44)	2		Nisha
pair_78_(Psalm 23:1)	2		Nisha
pair_39_(Proverbs 31:10)	2		Nisha
pair_48_(Leviticus 20:13)	4		Nisha
pair_118_(Matthew 18:22)	3		Nisha
pair_37_(Proverbs 12:25)	2		Nisha
pair_97_(Romans 8:28)	1		shur
pair_70_(Luke 17:3)	2		shur
pair_67_(Mark 9:23)	4		Nisha
pair_105_(Philippians 4:13)	3		Nisha
pair_43_(Ecclesiastes 3:1)	1		Nisha
pair_109_(Solomon 4:7)	1		shur
pair_9_(Psalm 118:24)	3		Nisha
pair_0_(Leviticus 20:13)	3		Nisha
pair_138_(Matthew 5:44)	2		shur
pair_141_(Joshua 1:9)	2		shur
pair_84_(Proverbs 10:12)	2		shur
pair_3_(Psalm 121:7)	4		shur
pair_109_(Psalm 121:7)	4		shur
pair_23_(Matthew 11:28)	3		shur
pair_10_(Psalm 23:1)	2		shur
pair_138_(Matthew 5:39)	2		shur
pair_14_(Matthew 5:44)	1		shur
pair_72_(Solomon 4:7)	4		shur
pair_107_(John 15:12)	1		shur
pair_58_(John 17:21)	1		shur
pair_82_(Matthew 18:22)	2		Nisha
pair_143_(John 17:21)	2		shur
pair_78_(John 15:12)	1		shur
pair_69_(Solomon 4:7)	3		Nisha
pair_52_(Solomon 4:7)	4		Nisha
pair_129_(John 15:13)	2		Nisha
pair_74_(Proverbs 27:5)	3		Nisha
pair_26_(Mark 12:17)	1		Nisha
pair_37_(Psalm 23:1)	2		Nisha
pair_129_(Leviticus 18:22)	4		Nisha
pair_22_(Mark 12:17)	3		Nisha
pair_83_(John 15:12)	3		Nisha
pair_23_(Proverbs 10:12)	4		Nisha
pair_66_(Isaiah 43:4)	1		Nisha
pair_138_(Proverbs 31:10)	3		Nisha
pair_144_(Leviticus 18:22)	1		shur
pair_126_(Psalm 121:7)	3		shur
pair_102_(Romans 8:28)	1		shur
pair_147_(Luke 17:3)	2		shur
pair_113_(Psalm 118:24)	3		shur
pair_51_(Ecclesiastes 3:1)	1		shur
pair_34_(Matthew 7:25)	1		shur
pair_54_(Ecclesiastes 3:1)	2		shur
pair_65_(Leviticus 20:13)	2		shur
pair_70_(Psalm 121:7)	4		Nisha
pair_70_(Isaiah 43:4)	3		Nisha
pair_50_(Solomon 4:7)	3		Nisha
pair_5_(Leviticus 20:13)	2		Nisha
pair_134_(Matthew 7:7)	1		Nisha
pair_15_(Proverbs 27:5)	3		Nisha
pair_41_(Mark 9:23)	2		Nisha
pair_140_(Ecclesiastes 3:1)	2		Nisha
pair_11_(Leviticus 20:13)	3		Nisha
pair_32_(Proverbs 31:10)	2		Nisha
pair_41_(Psalm 118:24)	1		Nisha
pair_75_(Solomon 4:7)	3		Nisha
pair_64_(Solomon 4:7)	2		Nisha
pair_73_(Proverbs 27:5)	2		Nisha
pair_111_(Luke 17:3)	1		Nisha
pair_77_(Matthew 7:7)	1		Nisha
pair_121_(Isaiah 43:4)	1		Nisha
pair_60_(Matthew 11:28)	3		Nisha
pair_109_(John 15:12)	2		Nisha
pair_65_(Matthew 5:39)	1		Nisha
pair_123_(Matthew 5:44)	1		Nisha
pair_63_(Matthew 5:39)	1		Nisha
pair_130_(Psalm 23:1)	1		Nisha
pair_49_(Mark 9:23)	4		Nisha
pair_31_(Matthew 18:22)	1		Nisha
pair_74_(Mark 9:23)	3		Nisha
pair_137_(John 15:12)	1		Nisha
pair_6_(John 15:12)	1		Nisha
pair_105_(Solomon 4:7)	4		Nisha
pair_93_(Proverbs 31:10)	3		Nisha
pair_49_(Ecclesiastes 3:1)	4		Nisha
pair_84_(Matthew 11:28)	3		Nisha
pair_108_(Joshua 1:9)	4		Nisha
pair_126_(Matthew 18:22)	2		Nisha
pair_127_(Matthew 7:7)	2		Nisha
pair_50_(Matthew 11:28)	2		Nisha
pair_24_(Mark 12:17)	1		Nisha
pair_64_(Matthew 5:39)	1		Nisha
pair_8_(Matthew 18:22)	3		Nisha
pair_147_(Matthew 7:7)	1		Nisha
pair_139_(Solomon 4:7)	3		Nisha
pair_105_(Psalm 121:7)	4		Nisha
pair_29_(Ecclesiastes 3:1)	1		Nisha
pair_75_(Ecclesiastes 3:1)	1		Nisha
pair_72_(Mark 12:17)	1		Nisha
pair_131_(Matthew 18:22)	3		Nisha
pair_136_(Romans 12:10)	3		Nisha
pair_50_(Romans 8:28)	1		Nisha
pair_102_(Romans 12:10)	4		Nisha
pair_149_(Matthew 7:25)	1		Nisha
pair_4_(Proverbs 10:12)	2		Nisha
pair_20_(Proverbs 31:10)	3		Nisha
pair_70_(Matthew 11:28)	1		Nisha
pair_27_(Luke 17:3)	2		Nisha
pair_27_(Matthew 5:44)	1		Nisha
pair_99_(Leviticus 18:22)	3		Nisha
pair_98_(Joshua 1:9)	3		Nisha
pair_119_(Mark 9:23)	4		Nisha
pair_96_(Isaiah 43:4)	1		Nisha
pair_95_(Leviticus 20:13)	3		Nisha
pair_31_(John 17:21)	3		Nisha
pair_109_(Leviticus 20:13)	3		Nisha
pair_58_(Mark 12:17)	2		Nisha
pair_36_(Ecclesiastes 3:1)	2		Nisha
pair_112_(Romans 12:10)	1		Nisha
pair_30_(Philippians 4:13)	1		Nisha
pair_116_(Matthew 7:25)	3		Nisha
pair_15_(Psalm 23:1)	3		Nisha
pair_46_(Mark 12:17)	2		Nisha
pair_127_(Psalm 23:1)	1		Nisha
pair_75_(Proverbs 12:25)	1		Nisha
pair_128_(Joshua 1:9)	3		Nisha
pair_137_(Matthew 5:39)	1		Nisha
pair_53_(Matthew 7:7)	1		Nisha
pair_0_(Leviticus 18:22)	3		Nisha
pair_51_(Leviticus 18:22)	2		Nisha
pair_58_(Matthew 7:25)	3		Nisha
pair_53_(John 17:21)	3		Nisha
pair_103_(Mark 9:23)	4		Nisha
pair_103_(Isaiah 43:4)	2		Nisha
pair_68_(Psalm 121:7)	4		Nisha
pair_119_(Joshua 1:9)	2		Nisha
pair_99_(Psalm 118:24)	2		Nisha
pair_48_(Isaiah 43:4)	3		Nisha
pair_14_(Psalm 121:7)	3		Nisha
pair_101_(Isaiah 43:4)	2		Nisha
pair_125_(Solomon 4:7)	2		Nisha
pair_33_(Matthew 5:44)	2		Nisha
pair_14_(Mark 12:17)	1		Nisha
pair_144_(Psalm 121:7)	2		Nisha
pair_21_(Joshua 1:9)	2		Nisha
pair_12_(Matthew 5:39)	1		Nisha
pair_46_(Solomon 4:7)	3		Nisha
pair_69_(Proverbs 12:25)	2		Nisha
pair_119_(Matthew 5:44)	1		Nisha
pair_90_(John 17:21)	4		Nisha
pair_21_(Matthew 18:22)	4		Nisha
pair_119_(Matthew 5:39)	2		Nisha
pair_15_(Mark 9:23)	3		Nisha
pair_35_(John 15:13)	2		Nisha
pair_62_(Matthew 7:7)	1		Nisha
pair_55_(John 15:13)	4		Nisha
pair_61_(Matthew 18:22)	2		Nisha
pair_56_(Proverbs 31:10)	3		Nisha
pair_59_(Leviticus 18:22)	2		Nisha
pair_137_(John 15:13)	1		Nisha
pair_16_(Matthew 5:39)	1		Nisha
pair_129_(Luke 17:3)	1		Nisha
pair_73_(Ecclesiastes 3:1)	2		Nisha
pair_20_(Matthew 5:44)	1		Nisha
pair_136_(Solomon 4:7)	1		Nisha
pair_86_(Romans 8:28)	1		Nisha
pair_22_(Matthew 7:7)	1		Nisha
pair_90_(Solomon 4:7)	2		Nisha
pair_91_(Leviticus 18:22)	3		Nisha
pair_145_(Matthew 18:22)	2		Nisha
pair_131_(John 15:12)	2		Nisha
pair_27_(Psalm 23:1)	1		Nisha
pair_1_(Proverbs 31:10)	1		Nisha
pair_46_(Matthew 18:22)	3		Nisha
pair_70_(Proverbs 31:10)	2		Nisha
pair_120_(John 15:12)	2		Nisha
pair_88_(Leviticus 18:22)	3		Nisha
pair_109_(Leviticus 18:22)	3		Nisha
pair_107_(Matthew 7:25)	1		Nisha
pair_89_(Joshua 1:9)	2		Nisha
pair_56_(Romans 8:28)	1		Nisha
pair_123_(Romans 12:10)	1		Nisha
pair_42_(Mark 9:23)	3		Nisha
pair_147_(Leviticus 18:22)	1		Nisha
pair_49_(Matthew 11:28)	3		Nisha
pair_76_(John 17:21)	1		Nisha
pair_92_(Matthew 18:22)	3		Nisha
pair_112_(John 15:13)	1		Nisha
pair_56_(Proverbs 12:25)	1		Nisha
pair_32_(Romans 8:28)	1		Nisha
pair_105_(Psalm 118:24)	3		Nisha
pair_118_(Philippians 4:13)	2		Nisha
pair_142_(Psalm 23:1)	1		Nisha
pair_90_(Romans 12:10)	2		Nisha
pair_132_(Psalm 118:24)	1		Nisha
pair_57_(Proverbs 31:10)	2		Nisha
pair_72_(Matthew 7:25)	2		Nisha
pair_93_(Psalm 23:1)	2		Nisha
pair_90_(Matthew 5:44)	2		Nisha
pair_99_(Matthew 5:44)	1		Nisha
pair_114_(Matthew 18:22)	3		Nisha
pair_5_(Matthew 7:25)	3		Nisha
pair_142_(Proverbs 27:5)	4		Nisha
pair_112_(Romans 8:28)	2		Nisha
pair_143_(Psalm 118:24)	1		Nisha
pair_124_(Proverbs 27:5)	1		Nisha
pair_26_(Mark 9:23)	3		Nisha
pair_106_(Philippians 4:13)	2		Nisha
pair_4_(Solomon 4:7)	2		Nisha
pair_24_(Matthew 5:39)	2		Nisha
pair_78_(Joshua 1:9)	3		Nisha
pair_83_(Mark 9:23)	4		Nisha
pair_18_(Leviticus 20:13)	3		Nisha
pair_42_(Proverbs 10:12)	2		Nisha
pair_125_(John 17:21)	1		Nisha
pair_61_(Romans 8:28)	2		Nisha
pair_109_(Romans 8:28)	1		Nisha
pair_101_(John 17:21)	3		Nisha
pair_22_(Matthew 7:25)	2		Nisha
pair_20_(Mark 12:17)	2		Nisha
pair_28_(John 15:13)	3		AndreaMariaC
pair_10_(Proverbs 10:12)	2		AndreaMariaC
pair_56_(Proverbs 31:10)	2		AndreaMariaC
pair_124_(Matthew 7:7)	1		AndreaMariaC
pair_38_(Mark 12:17)	2		AndreaMariaC
pair_10_(Solomon 4:7)	2		AndreaMariaC
pair_65_(Psalm 121:7)	3		AndreaMariaC
pair_68_(Leviticus 18:22)	1		AndreaMariaC
pair_145_(Joshua 1:9)	3		AndreaMariaC
pair_142_(Romans 12:10)	1		Nisha
pair_103_(John 17:21)	2		Nisha
pair_6_(Romans 12:10)	3		Nisha
pair_21_(Matthew 7:7)	1		Nisha
pair_79_(Luke 17:3)	3		Nisha
pair_85_(Matthew 7:7)	1		Nisha
pair_98_(Matthew 7:7)	1		Nisha
pair_55_(Proverbs 10:12)	1		Nisha
pair_58_(Leviticus 18:22)	2		Nisha
pair_143_(Matthew 11:28)	1		Nisha
pair_143_(Psalm 23:1)	2		Nisha
pair_41_(Matthew 11:28)	2		Nisha
pair_111_(Proverbs 12:25)	3		Nisha
pair_85_(Isaiah 43:4)	2		Nisha
pair_96_(Romans 8:28)	1		Nisha
pair_130_(Luke 17:3)	1		Nisha
pair_58_(Psalm 121:7)	3		Nisha
pair_117_(Matthew 7:7)	2		Nisha
pair_148_(Psalm 121:7)	3		Nisha
pair_114_(Matthew 5:44)	1		Nisha
pair_23_(Philippians 4:13)	2		Nisha
pair_57_(Romans 8:28)	1		Nisha
pair_0_(Romans 8:28)	1		Nisha
pair_5_(Matthew 7:7)	3		Nisha
pair_63_(Proverbs 31:10)	2		Nisha
pair_37_(Psalm 121:7)	3		Nisha
pair_149_(Proverbs 31:10)	2		Nisha
pair_119_(John 17:21)	4		Nisha
pair_67_(Solomon 4:7)	2		Nisha
pair_106_(Mark 12:17)	2		Nisha
pair_121_(John 17:21)	2		Nisha
pair_14_(Proverbs 27:5)	3		AndreaMariaC
pair_15_(Solomon 4:7)	3		AndreaMariaC
pair_139_(Ecclesiastes 3:1)	2		AndreaMariaC
pair_122_(Solomon 4:7)	2		AndreaMariaC
pair_30_(Matthew 11:28)	2		AndreaMariaC
pair_43_(Leviticus 18:22)	2		AndreaMariaC
pair_62_(Matthew 7:25)	3		AndreaMariaC
pair_85_(Proverbs 27:5)	2		AndreaMariaC
pair_31_(Romans 8:28)	2		AndreaMariaC
pair_100_(Luke 17:3)	1		Nisha
pair_141_(Luke 17:3)	3		AndreaMariaC
pair_76_(Mark 12:17)	2		AndreaMariaC
pair_9_(Proverbs 10:12)	2		AndreaMariaC
pair_85_(Proverbs 12:25)	2		AndreaMariaC
pair_25_(John 15:12)	2		AndreaMariaC
pair_138_(Matthew 5:44)	3		AndreaMariaC
pair_20_(Joshua 1:9)	2		AndreaMariaC
pair_7_(Proverbs 27:5)	3		AndreaMariaC
pair_112_(Isaiah 43:4)	2		AndreaMariaC
pair_115_(Proverbs 31:10)	3		AndreaMariaC
pair_45_(Matthew 7:7)	1		AndreaMariaC
pair_29_(Matthew 5:44)	4		AndreaMariaC
pair_149_(Matthew 7:7)	1		AndreaMariaC
pair_74_(Romans 8:28)	1		AndreaMariaC
pair_133_(Luke 17:3)	2		AndreaMariaC
pair_123_(Mark 12:17)	1		AndreaMariaC
pair_78_(Matthew 18:22)	3		AndreaMariaC
pair_8_(Proverbs 27:5)	2		AndreaMariaC
pair_15_(Matthew 7:25)	4		AndreaMariaC
pair_61_(Mark 12:17)	3		AndreaMariaC
pair_75_(Luke 17:3)	2		AndreaMariaC
pair_82_(Matthew 5:39)	1		AndreaMariaC
pair_31_(Psalm 118:24)	3		AndreaMariaC
pair_70_(Psalm 23:1)	1		AndreaMariaC
pair_140_(Proverbs 31:10)	2		Nisha
pair_10_(Matthew 7:7)	1		Nisha
pair_111_(Psalm 118:24)	1		Nisha
pair_59_(Solomon 4:7)	2		Nisha
pair_78_(Psalm 118:24)	2		Nisha
pair_8_(Proverbs 12:25)	1		Nisha
pair_39_(Psalm 121:7)	3		Nisha
pair_113_(Romans 8:28)	1		Nisha
pair_41_(Matthew 18:22)	3		Nisha
pair_41_(John 15:12)	3		Nisha
pair_57_(Psalm 121:7)	3		Nisha
pair_96_(Solomon 4:7)	2		Nisha
pair_61_(Philippians 4:13)	2		Nisha
pair_68_(Matthew 5:39)	3		Nisha
pair_144_(Joshua 1:9)	4		Nisha
