dataID	context	indices_target_token	indices_target_sentence	lemma
646_(Romans 12:10)	"Love one another with brotherly affection, and take delight in honoring each other."Who can you applaud today? Who are you cheering on and honoring?!	1:42	0:150	Love one another with brotherly affection
647_(Romans 12:10)	Love you, bro! Happy to support you as you support me. "Love one another with brotherly affection. Take the lead in honoring one another."	56:97	0:138	Love one another with brotherly affection
648_(Romans 12:10)	Hey friends! Today, I'm reflecting on Romans 12:10. Let's love one another with brotherly affection and outdo one another in showing honor. Imagine a world where everyone strives to show love and respect to one another - let's make it happen!	58:99	0:242	Love one another with brotherly affection
649_(Romans 12:10)	Love one another with brotherly affection. Outdo one another in showing honor. Oh, how much better the world would be if everyone followed this! We should all love one another and put others ahead of ourselves. This life isn't all about us, but it's about the way we treat others, including those we don't always agree with. It's about sharing a smile or a kind word to someone having a bad day, being ready to listen when someone wants to pour their heart out to you, and showing kindness to everyone you come across, even if they are unkind to you. The way you treat others says a lot about you. So treat others with the same love, compassion, and generosity you would want to be treated with. Let's all do this, and make the world a better place. :)	0:41	0:752	Love one another with brotherly affection
650_(Romans 12:10)	Coach Hall and our Offensive Line spent a little time together during lunch today. Love one another with brotherly affection. Outdo one another in showing honor.	83:124	0:161	Love one another with brotherly affection
651_(Romans 12:10)	Love one another with brotherly affection. Outdo one another in showing honor. You can disagree while being deferential, respectful, sacrificially loving, comforting, gentle, and kind.	0:41	0:184	Love one another with brotherly affection
652_(Romans 12:10)	Love one another with brotherly affection. Outdo one another in showing honor. To see these two together, to watch them dance, smile & laugh. 25 years and they still look at each other like that! Congratulations	0:41	0:211	Love one another with brotherly affection
653_(Romans 12:10)	"Love one another with brotherly affection. Outdo one another in showing honor." Apparently alot of ppl don't know how to put their pride and egotistic ways aside and just honor others rather than feeling superior than the other. Stop being fake to one another 🖤	1:42	0:262	Love one another with brotherly affection
654_(Romans 12:10)	"Love one another with brotherly affection. Outdo one another in showing honor." I was recently blocked by a self-professing Christian (who is all about Christian Nationalism in the Stephen Wolfe sense) by saying affection was Biblical.	1:42	0:236	Love one another with brotherly affection
655_(Romans 12:10)	Would love to see this 👇 walked out by everyone in our country. We should all being honoring and taking care of those who've fought so hard from our freedom. Love one another with brotherly affection. Outdo one another in showing honor.	158:199	0:236	Love one another with brotherly affection
656_(Romans 12:10)	Let's remember to love others EXTRAVAGANTLY, not just with minimal effort!"Love one another with brotherly affection. Outdo one another in showing honor."	75:116	0:154	Love one another with brotherly affection
657_(Romans 12:10)	Love one another with brotherly affection. Outdo one another in showing honor. Amen! In today's reading we see that love is always present and to honor others above ourselves helps to nurture a humble attitude which the Lord requires. Good morning and have a blessed day too	0:41	0:274	Love one another with brotherly affection
658_(Romans 12:10)	"Love one another with brotherly affection. Outdo one another in showing honor." It's really simple. Love is putting the needs of others before our own wants. And if we're not willing to do that, then it's impossible for us to be truly loving.	1:42	0:243	Love one another with brotherly affection
659_(Romans 12:10)	"Love one another with brotherly affection. Outdo one another in showing honor." During our all-staff luncheons, employees come up to share how co-workers go above and beyond. It's a great way for us to recognize one another! 	1:42	0:226	Love one another with brotherly affection
660_(Romans 12:10)	Treat others how you want to be treated, love others how our heavenly father loves us. "Love one another with brotherly affection. Outdo one another in showing honor."	88:129	0:167	Love one another with brotherly affection
661_(Romans 12:10)	Don't pretend to love others, actually, be sincere. Help others become better people. Look for others who need love and look for ay to do just that. "Love one another with brotherly affection. Outdo one another in showing honor." 	150:191	0:230	Love one another with brotherly affection
662_(Romans 12:10)	Acts of kindness, service, and sacrifice add the dynamic dimension to love. "Love one another with brotherly affection. Outdo one another in showing honor." Love is patient, love is kind. It does not envy, it does not boast, it is not. Proud	77:118	0:241	Love one another with brotherly affection
