dataID	context	indices_target_token	indices_target_sentence	lemma
520_(2 Corinthians 5:17)-c2	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come. And all of this is a gift from God, who brought us back to himself through Christ. And God has given us this task of reconciling people to him.	0:106	0:251	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
523_(2 Corinthians 5:17)-c2	All unrighteousness is sin, and there is sin not leading to death. Therefore, if anyone is in Christ, he is a new creation; The old has passed away; behold, the new has come.	67:173	0:174	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
519_(2 Corinthians 5:17)-c1	Therefore, if anyone is in Christ, the new creation has come: The old has passed away; behold, the new has come! Remember, new people look in new places for new solutions.	0:106	0:171	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
523_(2 Corinthians 5:17)-c1	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come. As a young Christian, when you gave your life to Christ, when you got born again, the scripture says (2 Corinthians 5:17), you became "A new creation. The old has passed away; behold, the new has come". #TogetherWeCan	0:106	0:325	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
521_(2 Corinthians 5:17)-c1	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come! When #God is doing a new thing in your life, it can challenge you. It's never easy but how wonderful it is. I say 'Thank You #Jesus.'	0:106	0:241	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
516_(2 Corinthians 5:17)-c2	"Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come." In other words if your life looks the same as it did before you believed, you are not in Christ. There is no #OSAS.	1:107	0:225	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
525_(2 Corinthians 5:17)-c2	Sanctification is resting in who you ARE in Christ not who you will be. "Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come."	73:179	0:181	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
517_(2 Corinthians 5:17)-c1	"Therefore, If anyone is in Christ, he is a new creation; The old has passed away; behold, the new has come!" Reflect on the power of God's transformative love in your life. Embrace the truth that through Christ, you have been made new.	1:107	0:236	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
518_(2 Corinthians 5:17)-c1	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come. It's my personal experience I had it's true anyone in Christ he is a new creation a change has taken place in my life, the old has passed away; behold the new has come.	0:106	0:276	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
520_(2 Corinthians 5:17)-c1	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come. Don't confuse the new creature with being justified by faith.	0:106	0:169	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
511_(2 Corinthians 5:17)-c2	And ye shall know the truth, and the truth shall make you free from sin. Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come.	73:179	0:180	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
511_(2 Corinthians 5:17)-c1	Today the Lord carried me into a new season in life. Humbled to be called. Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come.	75:181	0:182	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
517_(2 Corinthians 5:17)-c2	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come. As we watch this girl take her spot boldly in Jesus' family, my heart leaps!! 😍	0:106	0:187	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
519_(2 Corinthians 5:17)-c2	The power of the Holy Spirit. "Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come."	31:137	0:139	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
514_(2 Corinthians 5:17)-c1	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come. After baptism, we will live a new life and that's when being of Christ will take place.	0:106	0:195	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
518_(2 Corinthians 5:17)-c2	Spend no time on useless regret and morbid looking back, And give your life to Jesus now. ❤️ 😍🙏 #BibleVerse: 2 Corinthians 5:17 Therefore, if anyone is in Christ, he is a new creation; The old has passed away; behold, the new has come.	128:234	0:235	Therefore, if anyone is in Christ, he is a new creation. The old has passed away; behold, the new has come
