dataID	context	indices_target_token	indices_target_sentence	lemma
764_(Philippians 4:13)	It's time to rise and claim your breakthrough! I declare in the Name of Jesus that every obstacle hindering your progress is defeated. Remember Philippians 4:13, "I can do all things through Christ who strengthens me"	163:216	0:217	I can do all things through Christ who strengthens me
765_(Philippians 4:13)	Crazy how BIBLICALLY REAL things are. Thank you Lord Jesus Christ for eyes to see and the gift of the Holy Ghost..Who can go to war with the beast? Only God, the WORD, becomes FLESH. I can do all things through Christ who strengthens me.	183:236	0:237	I can do all things through Christ who strengthens me
766_(Philippians 4:13)	"I can do all things through Christ who strengthens me." Let's approach sports and life with a mindset of strength and determination.	1:54	0:133	I can do all things through Christ who strengthens me
767_(Philippians 4:13)	Don't be discouraged by any challenges you may face! "I can do all things through Christ who strengthens me". Keep working towards your goals! 💪	54:107	0:144	I can do all things through Christ who strengthens me
768_(Philippians 4:13)	Yes, we can be proud of our achievements, but even more than that, we should be very grateful to God, for He is the one who helps us. "I can do all things through Christ who strengthens me."	135:188	0:190	I can do all things through Christ who strengthens me
769_(Philippians 4:13)	Folks how do you think Jesus defeated the enemy while he was in the wilderness? THE WORD OF GOD! I can do ALL things through Christ who strengthens me.	97:150	0:151	I can do all things through Christ who strengthens me
770_(Philippians 4:13)	Do you need some inspiration as you start a new week? Check out Philippians 4:13. It's a great verse to memorize: "I can do all things through Christ who strengthens me." 	115:168	0:171	I can do all things through Christ who strengthens me
771_(Philippians 4:13)	just keep on praying my dear friend and please claim this verse. I can do all things through Christ who strengthens me. Jesus Christ will send the Holy Spirit to guide and will lead you not unto temptation 🙏 🙏 🙏 may God Bless You 🙏 🙏 🙏	65:118	0:235	I can do all things through Christ who strengthens me
772_(Philippians 4:13)	"I can do all things through Christ who strengthens me." Taken on its own, this verse is easy to take out of context. It sounds great and is true to an extent, but not often the way it is used. As we just read, Paul isn't writing this from a warm bed and well fed, but from prison. He says this from a place of suffering but truly means it. We've got to be careful about picking out the verses we like but ignoring context.	1:54	0:423	I can do all things through Christ who strengthens me
773_(Philippians 4:13)	Please continue to pray for Our Family and Our Country. 🙏 ✝ 🙏 "I can do all things through Christ who strengthens me"Dear Lord, Come flood Our hearts with Hope. Give Us the courage to be still as we wait quietly, patiently, & expectantly for You to Bless	63:116	0:254	I can do all things through Christ who strengthens me
774_(Philippians 4:13)	life doesn't get any easier to deal with, but my faith has kept me stronger than I have ever imagined, I still sob, and I still get tired, but- for I can do all things through Christ who strengthens me	148:201	0:201	I can do all things through Christ who strengthens me
775_(Philippians 4:13)	When you face a challenge & you feel inadequate & weak, instead of verbalizing over & over that you are too weak, say that you are strong by declaring:"I can do all things through Christ who strengthens me"	152:205	0:206	I can do all things through Christ who strengthens me
776_(Philippians 4:13)	"I can do all things through Christ who strengthens me." In our weakness, the strength of God is made perfect. Therefore we can do the impossible.	1:54	0:146	I can do all things through Christ who strengthens me
777_(Philippians 4:13)	You're such a great filmmaker, @dbamiloye. I started my day with #RECITATION, and it's such an incredible movie. It takes one Man to believe in a person for them to be successful. "I can do all things through Christ who strengthens me."	181:234	0:236	I can do all things through Christ who strengthens me
778_(Philippians 4:13)	Our greatness, can only come from our oneness with HIM. "I can do all things through Christ who strengthens me."	57:110	0:112	I can do all things through Christ who strengthens me
779_(Philippians 4:13)	I can do all things through Christ who strengthens me. Dear God, help our faith to grow through all the challenges we face today. Thank you for your unfailing presence. Amen.	0:53	0:174	I can do all things through Christ who strengthens me
780_(Philippians 4:13)	Good morning, dream-weavers! Our Biblical reflection today:"I can do all things through Christ who strengthens me." This verse instills in us the power to conquer any obstacle. Go, seize the day! Show the world what you're made of! 💪	60:113	0:233	I can do all things through Christ who strengthens me
781_(Philippians 4:13)	"I can do all things through Christ who strengthens me"Reflect on a time when you felt empowered by your faith to overcome a challenge. How can this experience inspire you in the future?	1:54	0:186	I can do all things through Christ who strengthens me
