dataID	context	indices_target_token	indices_target_sentence	lemma
952_(Ecclesiastes 3:1)	For everything there is a season, a time for every activity under heaven. I don't know about you, but I constantly look at my watch throughout the day. What time is it? What time are we supposed to be there? How much time will it take?	0:32	0:235	For everything there is a season
930_(Ecclesiastes 3:1)	For everything there is a season. Everything in this world is temporary. Humans shouldn't be making permanent mistakes for temporary needs. The mistakes children potential could end up doing would be irreversible. They will regret in long run. Don't ignore.	0:32	0:257	For everything there is a season
955_(Ecclesiastes 3:1)	Some things to learn from Ecclesiastes! "For everything there is a season, and a time for every matter under heaven... He is made everything beautiful in its time"Our lives move in seasons. Hang in there. There are amazing and beautiful moments.	41:73	0:245	For everything there is a season
951_(Ecclesiastes 3:1)	Time is a part of our lives. It's inescapable. That is what Solomon was talking about when he wrote, "For everything there is a season, a time for every activity under heaven" 	102:134	0:176	For everything there is a season
957_(Ecclesiastes 3:1)	Let go of stress and embrace the assurance that comes from faith. Remember the comforting words from Ecclesiastes 3:1, "For everything there is a season, and a time for every matter under heaven."	120:152	0:196	For everything there is a season
931_(Ecclesiastes 3:1)	"For everything there is a season, and a time for every matter under heaven" As we embrace the weekend, let's remember to strike a balance between work and rest, allowing ourselves time to rejuvenate and find inspiration in the world around us. 🌌	1:33	0:246	For everything there is a season
947_(Ecclesiastes 3:1)	One day power will leave you and you will be come normal person. Just know that you will not be in power forever "For everything there is a season, and a time for every matter under heaven:" 😍 😍 😍	114:146	0:196	For everything there is a season
956_(Ecclesiastes 3:1)	"For everything there is a season"You better SACRIFICE something of else you'll be stuck in the same place again. The choice is yours.	1:33	0:134	For everything there is a season
958_(Ecclesiastes 3:1)	My condolences may God continue to be with you. Remember that God is with us even in times of death. Ecclesiastes 3:1-8 says For everything there is a season, and a time for every matter under heaven: a time to be born, and a time to die. Read the rest of this verse.	125:157	0:267	For everything there is a season
939_(Ecclesiastes 3:1)	The timing of your "question" was bad, insensitive and reckless. That explains the anger it has provoked"For everything there is a season, and a time for every matter under heaven"	105:137	0:180	For everything there is a season
946_(Ecclesiastes 3:1)	Ecclesiastes 3:1 talks about how for everything there is a season. Don't believe that? Look outside. You'll see colors, that are constantly changing. If snow is on the ground today, it may not be on the ground tomorrow. That's just how life goes. It happens in seasons.	33:65	0:269	For everything there is a season
940_(Ecclesiastes 3:1)	For everything there is a season, and a time to every purpose under the heaven: A time to weep, and a time to laugh; a time to mourn, and a time to dance; Wisdom and strength, in this case, is knowing the proper times express/hold back emotion.	0:32	0:244	For everything there is a season
