dataID	context	indices_target_token	indices_target_sentence	lemma
615_(Matthew 5:44)	Powerful to see the faith community in LA respond to hatred & mockery with love & prayer. "But I tell you, love your enemies and pray for those who persecute you"	107:161	0:162	Love your enemies and pray for those who persecute you
623_(Matthew 5:44)	"But I say unto you, love your enemies and pray for those who persecute you," It takes more strength to do the above than it does to go upside the head.	21:75	0:152	Love your enemies and pray for those who persecute you
616_(Matthew 5:44)	"But I say to you, love your enemies and pray for those who persecute you." Who are my enemies? Neighbors? Coworkers? Those with an opposing political view? Imagine them praying for me. What would I want their prayer or hopes to be?What should mine be?	19:73	0:252	Love your enemies and pray for those who persecute you
624_(Matthew 5:44)	If you read the bible you will find some wonderful passages about making the world a better place. Love your enemies and pray for those who persecute you.	99:153	0:154	Love your enemies and pray for those who persecute you
632_(Matthew 5:44)	The extent of the Christian walk isn't just loving Jesus. It's also loving Judas. But I say to you, love your enemies and pray for those who persecute you.	100:154	0:155	Love your enemies and pray for those who persecute you
603_(Matthew 5:44)	In Matthew 5:44, Jesus teaches his followers to "love your enemies and pray for those who persecute you." But i guess its okay to do the opposite as long as those who we kill are evil, or we are God...	49:103	0:201	Love your enemies and pray for those who persecute you
605_(Matthew 5:44)	But I say to you, Love your enemies and pray for those who persecute you. (for me the toughest verse in the Bible; but ignoring it, is not an option) 	18:72	0:150	Love your enemies and pray for those who persecute you
606_(Matthew 5:44)	She is a lost daughter of God, and He desperately wants her to return home. Jesus said "But I say unto you, Love your enemies and pray for those who persecute you." 	108:162	0:165	Love your enemies and pray for those who persecute you
627_(Matthew 5:44)	Some people really are just obsessed with wickedness. "But I tell you, love your enemies and pray for those who persecute you."	71:125	0:127	Love your enemies and pray for those who persecute you
625_(Matthew 5:44)	I'm going to go out on a limb, and say we could all do better on this. But I tell you, love your enemies and pray for those who persecute you.	87:141	0:142	Love your enemies and pray for those who persecute you
621_(Matthew 5:44)	"Love your enemies and pray for those who persecute you." Rise above animosity. Loving our enemies and doing good to those who hate us is a radical act. It's not easy, it's transformative. 	1:55	0:189	Love your enemies and pray for those who persecute you
630_(Matthew 5:44)	Being a Christian means sometimes you have to be kind and loving to people who aren't lovable. Jesus said, "love your enemies and pray for those who persecute you"	108:162	0:163	Love your enemies and pray for those who persecute you
620_(Matthew 5:44)	True Christians are against LGBTQ, BUT we approach in Love NOT Death. "But I tell you, Love your enemies and pray for those who persecute you,"	87:141	0:143	Love your enemies and pray for those who persecute you
610_(Matthew 5:44)	"But I tell you, love your enemies and pray for those who persecute you."Matthew 5:44 of The Bible. The Quran balances permission to fight the enemy with a strong mandate for making peace. Which philosophy sounds like it came from the one True God?	17:71	0:248	Love your enemies and pray for those who persecute you
619_(Matthew 5:44)	 "But I say to you, love your enemies and pray for those who persecute you." It is impossible not to have enemies in this life. Our foes are part of our existence. They're vital elements to our spiritual growth. Even Jesus had to deal with	20:74	0:239	Love your enemies and pray for those who persecute you
626_(Matthew 5:44)	To those influencers, pundits, politicians, and entertainers who throw insults while professing to be Christians. "But I tell you, love your enemies and pray for those who persecute you"	131:185	0:186	Love your enemies and pray for those who persecute you
608_(Matthew 5:44)	LOVE AND PRAYERS [Jesus said:] "But I tell you: Love your enemies and pray for those who persecute you."	48:102	0:104	Love your enemies and pray for those who persecute you
609_(Matthew 5:44)	First you refuse to answer the question, now you want to make this into a personal fight. You aren't Christian. You defy Jesus. He told you to love your enemies and pray for those who persecute you. How is what you are doing following the one who saves?	143:197	0:253	Love your enemies and pray for those who persecute you
629_(Matthew 5:44)	"Why are you kind to those who hate you?""But I say to you, love your enemies and pray for those who persecute you."	60:114	0:116	Love your enemies and pray for those who persecute you
611_(Matthew 5:44)	There is an attack out there that is building everyday against the Church. What does the Word say?"But I say unto you, love your enemies and pray for those who persecute you;"	119:173	0:175	Love your enemies and pray for those who persecute you
