dataID	context	indices_target_token	indices_target_sentence	lemma
731_(Ephesians 5:25)	SERVE AND HONOR YOUR SPOUSE. In Ephesians 5:25-28, it says"Husbands, love your wives, as Christ loved the church and gave himself up for her. In the same way, husbands should love their wives as thier own bodies. He who loves his wife loves himself." When we serve and honour our spouse, we demonstrate the sacrificial love of Christ and show them the value they have in our lives.	59:112	0:381	Husbands, love your wives, as Christ loved the church
723_(Ephesians 5:25)	Live the life you proudly can tell your grandchildren about. Don't be a slave of your selfishness. Love is a choice. Lust is a choice. Husbands, love your wives, as Christ loved the church.	135:188	0:189	Husbands, love your wives, as Christ loved the church
729_(Ephesians 5:25)	Always missing from these models of the "ideal" marriage: the rest of Ephesians 5:25 "Husbands, love your wives, as Christ loved the church, and gave himself for it." Funny how the wife is supposed to do all the work, when the standard for the man was total sacrifice.	85:138	0:268	Husbands, love your wives, as Christ loved the church
749_(Ephesians 5:25)	Husbands, love your wives, as Christ loved the church, and gave himself for it; Marry a guy that will literally die for you the way Jesus died. If he's not loving you in the sacrificial way that Jesus Christ sacrificed for us all, he is not the one.	0:53	0:249	Husbands, love your wives, as Christ loved the church
728_(Ephesians 5:25)	Husbands, love your wives, as Christ loved the church, and gave himself for it; the Gospel was not meant merely to reside in our intellect, memories, and tongues but to be seen in our lives.	0:53	0:190	Husbands, love your wives, as Christ loved the church
742_(Ephesians 5:25)	Husbands, love your wives, as Christ loved the church(He died for her). That's the ultimate model of self-sacrificial love. The husband denies himself to ensure the best for his wife. She submits to his loving authority in return.	0:53	0:230	Husbands, love your wives, as Christ loved the church
737_(Ephesians 5:25)	In my tweet I was paraphrasing about Jesus if I ever quote a scripture I'll actually use the words quoted. "Husbands, love your wives, as Christ loved the church and gave himself up"Jesus loves and serves us by being our pathway to God and sacrifice.	108:161	0:250	Husbands, love your wives, as Christ loved the church
736_(Ephesians 5:25)	Husbands, love your wives, as Christ loved the church, and gave himself for it; I see how you tried to substitute the word/idea of "love" with "serve". Love is much more than just service. Love is protection. Love is provision. Love is guidance. Love is leadership. Love is sacrifice. In order for relationships to work, they need to be patterned after how YAH purposed them to function. If husbands are called to love and cover their wives like Christ loved the church, then wives need to do their part.	0:53	0:504	Husbands, love your wives, as Christ loved the church
746_(Ephesians 5:25)	the Bible says in Ephesians 5:25 reads, "Husbands, love your wives, as Christ loved the church and gave himself up for her." Your unconditional acceptance of your wife is not based upon her performance, but on her worth as God's gift to you	41:94	0:240	Husbands, love your wives, as Christ loved the church
722_(Ephesians 5:25)	And-Husbands, love your wives, as Christ loved the church and gave himself up for her. Love does not insist on its own way. There is no way for the husband to obey that without submitting to his wife.	4:57	0:200	Husbands, love your wives, as Christ loved the church
734_(Ephesians 5:25)	Disagree with you here. Husbands, love your wives, as Christ loved the church and gave Himself up for her. 1 Corinthians 13:4-8 tells us exactly what love truly is. A husband who is patient, kind, and humble will be attentive to his wife's needs.	24:77	0:246	Husbands, love your wives, as Christ loved the church
733_(Ephesians 5:25)	Husbands, love your wives, as Christ loved the church and gave himself up for her to make her holy, cleansing[a] her by the washing with water through the word, and to present her to himself as a radiant church, without stain or wrinkle or any other blemish, but holy and blameless. In this same way, husbands ought to love their wives as their own bodies. He who loves his wife loves himself.	0:53	0:393	Husbands, love your wives, as Christ loved the church
725_(Ephesians 5:25)	"Husbands, love your wives, as Christ loved the church and gave himself up for her" Loved who? and gave himself up for who?	1:54	0:123	Husbands, love your wives, as Christ loved the church
743_(Ephesians 5:25)	"husbands, love your wives, as Christ loved the church and gave Himself up for her" - I love that my husband of 43 years loves me like that 💕 I'm not a doormat 😀	1:54	0:161	Husbands, love your wives, as Christ loved the church
741_(Ephesians 5:25)	"Husbands, love your wives, as Christ loved the church". The word love here is Agapao. From my understanding and research this is the love of will, which eclipses all other loves, the type that by its nature is selfless and sacrificial. That is marriage	1:54	0:253	Husbands, love your wives, as Christ loved the church
727_(Ephesians 5:25)	Certainly not "Husbands, love your wives, as Christ loved the church and gave himself up for her." if you truly love your wide you won't beat her. To sum up the bible doesn't support any form of violence in marriage	15:68	0:215	Husbands, love your wives, as Christ loved the church
747_(Ephesians 5:25)	"Husbands, love your wives, as Christ loved the church and gave Himself for it" You cannot truly love your wife if you are stepping out of your marriage. Also, Jesus would be very against your teaching.	1:54	0:202	Husbands, love your wives, as Christ loved the church
740_(Ephesians 5:25)	IS IT POSSIBLE FOR HUSBANDS LOVE HIS WIVES AS CHRIST LOVED THE CHURCH AND GAVE HIMSELF UP FOR THE CHURCH, THAT HE MIGHT SANCTIFY HER? LOVE YOUR WIFE IS A COMMAND AND NOT A CHOICE.	19:69	0:179	Husbands, love your wives, as Christ loved the church
735_(Ephesians 5:25)	The Bible also tells husbands, love your wives, as Christ loved the church, meaning to be willing to die for them. These passages aren't just about wives' submission, but also husbands' sacrificial love.	21:74	0:203	Husbands, love your wives, as Christ loved the church
