dataID	context	indices_target_token	indices_target_sentence	lemma
97_(Matthew 11:28)	Time is running out for sinners! Have you responded to Jesus Christ call to salvation? "Come to me, all you who labour and are overburdened, and I shall give you rest"	88:166	0:167	Come to me, all you who labour and are overburdened, and I shall give you rest
90_(Matthew 11:28)	Come to me, all you who labour and are overburdened, and I shall give you rest. I does not mater on how doctors has told you about your condition what maters now is the blood of Jesus welcome to the Healing service Day1 in ivory coast	0:78	0:234	Come to me, all you who labour and are overburdened, and I shall give you rest
78_(Matthew 11:28)	Like those two blind men, we are often like wayfarers, immersed in the darkness of life. The first thing to do in response is go to Jesus, just as he tells us: Come to me, all you who labour and are overburdened, and I shall give you rest	160:238	0:238	Come to me, all you who labour and are overburdened, and I shall give you rest
85_(Matthew 11:28)	Today's Gospel acclamation contains Jesus' invitation: Come to me, all you who labour and are overburdened, and I shall give you rest	55:133	0:133	Come to me, all you who labour and are overburdened, and I shall give you rest
63_(Matthew 11:28)	Thus everyone must hear the words of hope: "Come to me, all you who labour and are overburdened, and I shall give you rest". You must therefore be the assiduous promoters of initiatives that will transmit the message of the Great Jubilee to the people of your countries, be they Christian or not.	44:122	0:296	Come to me, all you who labour and are overburdened, and I shall give you rest
79_(Matthew 11:28)	He heals us always and gratuitously. He invites those who labour and are heavy laden. He says it in the Gospel: Come to me, all you who labour and are overburdened, and I shall give you rest. And so to accompany someone to an encounter with Jesus is to bring them to the doctor of the heart, Who lifts up life.	112:190	0:310	Come to me, all you who labour and are overburdened, and I shall give you rest
86_(Matthew 11:28)	It is curious, but we often prefer to be alone in the dark caves within us rather than invite Christ inside them. We are tempted to always seek [solutions for] ourselves, brooding and sinking into anguish, licking our wounds, instead of going to him, who says, "Come to me, all who labour and are heavy laden, and I will give you rest"	262:334	0:335	Come to me, all you who labour and are overburdened, and I shall give you rest
71_(Matthew 11:28)	In the Gospel Jesus reaffirms: "Come to me, all you who labour and are overburdened, and I shall give you rest". Who among us can feel excluded from the invitation? Who can say, "I do not need it"?	32:110	0:197	Come to me, all you who labour and are overburdened, and I shall give you rest
94_(Matthew 11:28)	You will believe one day friend, every knee shall bow. Its a fearful thing to fall into the hands of the living God. Its never too late to humble yourself. "Come to me, all you who labour and are overburdened, and I shall give you rest"	157:235	0:236	Come to me, all you who labour and are overburdened, and I shall give you rest
75_(Matthew 11:28)	Therefore let us be reconciled, let us listen to Jesus who says to those who are weary and oppressed: Come to me, all you who labour and are overburdened, and I shall give you rest.	102:180	0:181	Come to me, all you who labour and are overburdened, and I shall give you rest
74_(Matthew 11:28)	To everyone, and to us as well, he extends the same invitation: Come to me, all you who labour and are overburdened, and I shall give you rest	64:142	0:142	Come to me, all you who labour and are overburdened, and I shall give you rest
83_(Matthew 11:28)	Go out to build relationships with God, to facilitate them, to encourage a loving encounter with the one who cries out: Come to me, all you who labour and are overburdened, and I shall give you rest.	120:198	0:199	Come to me, all you who labour and are overburdened, and I shall give you rest
69_(Matthew 11:28)	It is true that, when one goes through difficult times, the support of science can be of great help, but nothing can replace an ardent, personal and confident faith that is open to the Lord, who said, "Come to me, all you labour and are heavy burdened and I will give you rest"	202:276	0:277	Come to me, all you who labour and are overburdened, and I shall give you rest
70_(Matthew 11:28)	In shrines the words of Christ to the least and the poorest on earth are echoed: 'Come to me, all you who labour and are overburdened, and I will give you rest'. And when there is a possibility of welcoming children and adolescents, this must impel those who are in charge of the pastoral care of shrines, in collaboration with the whole ecclesial community, to offer them an even more specialised service appropriate to their age.	82:159	0:431	Come to me, all you who labour and are overburdened, and I shall give you rest
82_(Matthew 11:28)	How do I respond to my call to be raised up? Help comes to us first from Jesus, who in today's Gospel says: Come to me, all you who labour and are overburdened, and I shall give you rest	108:186	0:186	Come to me, all you who labour and are overburdened, and I shall give you rest
62_(Matthew 11:28)	Mary became the spokeswoman for other words of Christ at Fatima. Christ's invitation especially resounded in the Cave of Iria: "Come to me, all you who labour and are overburdened, and I shall give you rest"	128:206	0:207	Come to me, all you who labour and are overburdened, and I shall give you rest
95_(Matthew 11:28)	There's a lot of prophecies already.. miracles happening and salvation of souls going on worldwide. Pls don't be ignorant. He says "Come to me, all you who labour and are overburdened, and I shall give you rest"	132:210	0:211	Come to me, all you who labour and are overburdened, and I shall give you rest
100_(Matthew 11:28)	Jesus, it's written "Come to me, all you who labour and are overburdened, and I shall give you rest. sweet Jesus I have to you as it's written for you to give me rest and peace, let your words stand and speak to me I pray. Amen	21:99	0:227	Come to me, all you who labour and are overburdened, and I shall give you rest
77_(Matthew 11:28)	The great painting in the apse of this church contains a phrase from the Gospel of Saint Matthew: "Come to me, all you who labour and are overburdened, and I shall give you rest".	99:177	0:179	Come to me, all you who labour and are overburdened, and I shall give you rest
64_(Matthew 11:28)	To save man it is necessary to have faith in Christ! To elevate history, it is necessary to save men! And Christ says to us: "Come to me, all you who labour and are overburdened, and I shall give you rest". He alone has words of eternal life! He alone is man's salvation.	126:204	0:271	Come to me, all you who labour and are overburdened, and I shall give you rest
96_(Matthew 11:28)	A lot of people receive no blessings other than the reward of their labor. Come to me, all you who labour and are overburdened, and I shall give you rest	75:153	0:153	Come to me, all you who labour and are overburdened, and I shall give you rest
93_(Matthew 11:28)	"Come to me, all you who labour and are overburdened, and I shall give you rest". May our heavenly father give you peace of mind and deliver your soul from the ancestors	1:79	0:169	Come to me, all you who labour and are overburdened, and I shall give you rest
88_(Matthew 11:28)	Freedom to turn around, freedom to forgive yourself, freedom to see others through eyes of mercy and forgiveness, freedom from fear. Come to me, all you who labour and are overburdened, and I shall give you rest	133:211	0:211	Come to me, all you who labour and are overburdened, and I shall give you rest
61_(Matthew 11:28)	He repeats to each man and each woman, "Come to me, all you who labour and are overburdened, and I shall give you rest". Dear young people, go to meet Jesus the Saviour! Love Him and adore Him in the Eucharist!	40:118	0:210	Come to me, all you who labour and are overburdened, and I shall give you rest
65_(Matthew 11:28)	Always look trustingly towards Jesus, the "Suffering Servant", asking him for the strength to transform the trial afflicting you into a gift. Listen with faith to his voice repeating to each of you: "Come to me, all you who labour and are overburdened, and I shall give you rest".	200:278	0:280	Come to me, all you who labour and are overburdened, and I shall give you rest
