dataID	context	indices_target_token	indices_target_sentence	lemma
349_(Genesis 1:1)-c1	No, my friend, God did create us. The Holy Bible reads Genesis 1:1 In the beginning GOD created the heaven and the earth. I'll pray for you. 😍😉3 Hope your having a great day. God bless you!	67:106	0:189	In the beginning God created the heaven
355_(Genesis 1:1)-c1	All our convictions rest on this truth: In the beginning God created the heaven and the earth. God created everything good. Everything. Angels, animals, man and woman. The evil you experience, the misery you can clearly see was not originated in God. God is good and we hope to live in the city that He made, the city of God, the New Jerusalem. The New Eden, where a new heaven meets the new earth. Once there, we will never experience evil and pain! Thanks to the sacrifice of our Lord Jesus Christ, blessed be His name forever.	40:79	0:529	In the beginning God created the heaven
360_(Genesis 1:1)-c1	In the beginning God created the heaven and the earth. He created everything else in five days.	0:39	0:95	In the beginning God created the heaven
356_(Genesis 1:1)-c2	In the beginning God created the heavens and the Earth. Unfortunately creation was his only power and now he lives as an immortal but otherwise powerless human within his own creation.	0:39	0:184	In the beginning God created the heaven
357_(Genesis 1:1)-c2	Does it not seem just a bit strange that in the beginning God created the heaven and all of the creatures from just his will, yet he needed dirt to make a male human and one of his ribs to make a female human?	41:80	0:209	In the beginning God created the heaven
348_(Genesis 1:1)-c2	#Bible #Jesus #pray THE #POWER OF #GOD IS #AWESOME In the beginning God created the #heaven and the #earth.	51:106	0:107	In the beginning God created the heaven
352_(Genesis 1:1)-c2	Physical Science has long been rooted in the fields of physics and the study of power, force, time, mass, space, and light. God, through the Bible, revealed His mighty power when he created day 1 in Genesis 1. Looks "In the beginning God created the heavens and the earth" as "In the beginning (time) God (power) created (force) the heavens (space) and the earth (mass)".	217:256	0:371	In the beginning God created the heaven
358_(Genesis 1:1)-c2	In the beginning God created the heaven and then he drowned everybody because he didn't like what he created, the humans. It probably did happen, the alien cloned itself, the hormones takes over, they fuck everything with similarities genitals.	0:39	0:244	In the beginning God created the heaven
353_(Genesis 1:1)-c1	Science has the Big Bang as marking the beginning of time and space in the universe, whereas The Bible states that In the beginning God created the heaven and the earth. What is your own interpretation of the beginning of time?	115:154	0:227	In the beginning God created the heaven
359_(Genesis 1:1)-c1	Before the universe existed, there was no time, space or matter. Therefore, the only thing that could create the universe, would be something which is outside of time, space and matter, i.e., eternal and transcendent. In the beginning God created the heaven.	218:257	0:258	In the beginning God created the heaven
358_(Genesis 1:1)-c1	Yo, in the beginning God created the heaven & the earth, it was lit! He made day & night, and it was all chill. Trust the process, fam. 	4:43	0:136	In the beginning God created the heaven
353_(Genesis 1:1)-c2	Genesis literally fails in its first line: In the beginning God created the heaven and the earth. Earth was created some 9 billion years later. No mention of accelerated expansion, inflation or time scale. 'God created the heaven' is 'explanation' worthy of a pub drunkard.	43:82	0:273	In the beginning God created the heaven
351_(Genesis 1:1)-c1	In the beginning God created the heaven and the earth. So please we are here for a reason, and his plan for man kind is explained in detail within a a book called Bible. With faith in God and his word find the book read it to gain wisdom and purpose	0:39	0:249	In the beginning God created the heaven
351_(Genesis 1:1)-c2	In the beginning God created the heaven and the earth. God knew the origin of the universe would be the most debated topic someday, He started his book by answering the question, How did life begin?	0:39	0:198	In the beginning God created the heaven
357_(Genesis 1:1)-c1	For me, it starts with: In the beginning God created the heaven and the earth... For me, it continues with every Word in-between and leading up to: The grace of our Lord Jesus Christ be with you all. Amen.	24:63	0:205	In the beginning God created the heaven
359_(Genesis 1:1)-c2	In the beginning God created the heaven and the Earth. That sounds like a third-person account on an observed event! Question: where was this observer situated while observing God do all this creation?? Ahahahah	0:39	0:211	In the beginning God created the heaven
360_(Genesis 1:1)-c2	The ESV states: "heavens". The ASV says "heavens". The KJV states "heaven". Which is a direct translation from the Hebrew: "Bereshit bara Elohim et hashamayim ve'et ha'arets.". That is, "In the beginning God created the heaven and the earth." Whatever eh? God made everything, why quibble?	187:226	0:289	In the beginning God created the heaven
349_(Genesis 1:1)-c2	Pray with this Scripture verse: In the beginning God created the heaven and the earth.	32:71	0:86	In the beginning God created the heaven
354_(Genesis 1:1)-c2	In the beginning God created the heaven. Do you think god stays in heaven because he's afraid of what he has created?	0:39	0:117	In the beginning God created the heaven
350_(Genesis 1:1)-c1	Good morning my precious loved ones! I pray, as you travel through your day, you will recognize the glory of God that is all around us. In the beginning God created the heaven and the earth.	136:175	0:190	In the beginning God created the heaven
